,child_id,bursts_count,burst_lengths,mean_burst_length,std_burst_length,mean_burst_amplitude,mean_burst_std
237,018LTP1,12,[16  1  6  3 14  4 16 21  2  4  1  6],7.833333333333333,6.656241849238619,478.1219744506454,98.37954291884341
238,018LTP2,13,[ 8  6  9  2  1  5  1  5  6 21  5  3 12],6.461538461538462,5.183040162437852,373.49426346239426,64.79523007083999
239,019LTP1,4,[ 8 11 11 16],11.5,2.8722813232690143,391.2958481121281,65.13835485330539
240,019LTP2,12,[ 3  9  9 11  1  8  9  7  1  6  3  6],6.083333333333333,3.226410113767656,164.4388648687215,20.974516534740204
241,020LTP1,7,[ 8  4  8 10 10  5 10],7.857142857142857,2.2946254863155726,303.9499255892256,31.23273001197671
242,020LTP2,8,[ 9  7 12  2  6  2  3  9],6.25,3.4550687402713134,209.57326732673283,48.547631364223726
243,021LTP1,13,[ 9  7 16  1  6 10 18  7 22 18  6 12 15],11.307692307692308,5.8623258102331235,418.3924733350131,48.75701787674575
244,021LTP2,10,[13  6  3 18  4  1  1  5  3  9],6.3,5.23545604508337,606.7488490537244,179.0584705675486
245,022LTP1,3,[12  4  5],7.0,3.559026084010437,621.5315165631467,75.60171016627288
246,022LTP2,4,[ 5 10  3  7],6.25,2.5860201081971503,402.87872000000004,47.59178569149559
247,023LTP1,10,[ 2  8  2  2 12 13  5  6  1  3],5.4,4.1036569057366385,162.24024691358028,34.509190209411535
248,023LTP2,4,[ 6 10 12  6],8.5,2.598076211353316,163.39695274831243,22.170732065156866
249,024LTP1,8,[12  9 11 10  5  7  9  3],8.25,2.8613807855648994,399.48511698717977,74.81695203265011
250,024LTP2,6,[16 10  9  7  1  9],8.666666666666666,4.422166387140534,413.3562551923078,65.91863418021781
251,025LTP1,8,[10  1 10 13  8  8 14  2],8.25,4.380353866983808,333.43871487603315,54.320328741423936
252,028LTP1,4,[12  4  5  5],6.5,3.2015621187164243,92.588987854251,6.3329283179919225
253,029LTP1,9,[13  5  5  2  2  5 22  9  5],7.555555555555555,6.038968107422752,446.73327216856893,54.121438167735214
254,029LTP2,16,[12  7  8  8 36 18  8 38 38 12 12  1 23  9 23 19],17.0,11.341296222213755,454.95068100990403,61.76980344188863
255,030LTP1,8,[ 4  4 19  8  7 10  4  7],7.875,4.675401052316261,541.9751153733098,101.14266119473042
256,030LTP2,6,[ 3  8  7  9 10 11],8.0,2.581988897471611,628.5452186213994,118.83297217397535
257,031LTP1,8,[ 9 12  7 27  5 10  1  2],9.125,7.639330795298761,664.6945291095891,98.08061549322545
258,031LTP2,9,[ 2  5  6  1 14  7  2  6  2],5.0,3.80058475033046,353.6606591666668,81.83257341389739
259,032LTP1,18,[ 2 12 13  7  7  8  5  5  7  7 10 16 10  5 13  7 16  7],8.722222222222221,3.8123418809550578,431.7027721792541,64.27744250432062
260,032LTP2,10,[10 19  6 10  4  7 10 20 10 17],11.3,5.23545604508337,421.38180499083165,65.69562389200377
261,033LTP1,4,[10  7  7 14],9.5,2.8722813232690143,342.87557508450016,117.36600665890263
262,033LTP2,10,[10 12  7 10  4  9  9 13  1 15],9.0,3.9496835316262997,307.66418290598307,53.45824251574544
263,034LTP1,4,[10  4 13  7],8.5,3.3541019662496847,425.50724660633455,120.58117504515613
264,034LTP2,4,[14 12  1  4],7.75,5.402545696243577,425.20987495843065,145.1317345095299
265,035LTP1,7,[ 1  8 10 12  3 13  5],7.428571428571429,4.2378277069118075,429.22677978883854,72.50807895736045
266,035LTP2,8,[ 7  1 13  2 17  7  3  5],6.875,5.206666399914632,189.55053870129868,32.66730897019894
267,036LTP1,2,[6 2],4.0,2.0,240.4056,23.9369971266239
268,037LTP1,16,[ 6 12 12  1 13  4 11  4  4  3  6  5  1  4  6  1],5.8125,3.9245819841099,523.130258951336,63.24872020484466
269,037LTP2,7,[14 13  4 12 17  7  9],10.857142857142858,4.120630029101702,474.4161062378164,103.02714036382862
270,038LTP1,7,[10 17 22  7 12  6  9],11.857142857142858,5.329930887479323,542.3494493837418,61.539649303220884
271,038LTP2,4,[13  5  7 22],11.75,6.609652033201143,571.3424116008106,132.07681207649657
272,039LTP1,10,[ 5  2  8  7  5 17  7 18 12  4],8.5,5.162363799656123,249.91378435544448,37.82796885977669
273,039LTP2,7,[14 11  8  1 12  3 12],8.714285714285714,4.589250972631146,313.8641629840817,60.193711122139035
274,040LTP1,6,[11  2 17  7 15 18],11.666666666666666,5.70574758954123,489.7374646074648,102.5238227532542
275,040LTP2,7,[ 9  2  7 12  1  6 12],7.0,4.0708019567928595,457.4346251866601,80.37418159398074
276,041LTP1,6,[14  9 14 11  8 11],11.166666666666666,2.266911751455907,387.7369446705869,77.38374032759455
277,041LTP2,12,[ 4 22  9 14  2 11 12  6  9 11 10  3],9.416666666666666,5.235429516498358,431.8146105102151,72.93397566392262
278,042LTP1,14,[ 6  7  4  5  7  3 24  2  2  3  6 16  5 11],7.214285714285714,5.894047498821785,466.9930486439949,90.0684319592254
279,042LTP2,10,[16 12  6  7 17 10  1  9 24 13],11.5,6.15223536610881,429.7161169415294,58.52190134340917
280,043LTP1,6,[ 1  7 12  7 33  6],11.0,10.344080432788601,658.5878404928404,104.8977196302391
281,043LTP2,6,[ 8 16 12 11  7  5],9.833333333333334,3.624760528488591,620.6635708474579,111.86308981063533
282,044LTP1,8,[ 6  8  4 10 12 12 19  1],9.0,5.220153254455275,439.4284749503971,70.97947240705932
283,044LTP2,7,[ 3  7 10 14  5  1  4],6.285714285714286,4.130523512800274,263.5786205073996,67.5130562474431
284,045LTP1,9,[ 6  4 10  6  9  7  7  8  6],7.0,1.699673171197595,222.02500096786684,23.823692933259355
285,046LTP1,2,[ 8 13],10.5,2.5,296.49001190476196,56.448856417105794
286,046LTP2,6,[13  4 11  4  8  8],8.0,3.3166247903554,309.34886827256946,66.3967464025736
287,049LTP1,9,[ 5  5 10  3  2  2  9  7 10],5.888888888888889,3.0711722135745005,170.19703211561637,29.66427971570039
288,049LTP2,6,[11 11 17  3 12 15],11.5,4.387482193696061,437.1067327365728,92.26852798778881
289,050LTP2,10,[ 4  2  5  6  4  2 27  6  9  8],7.3,6.914477565225011,252.55582107221372,20.599644370448107
290,051LTP1,10,[10  4  6  7 16  2  4  4 23  6],8.2,6.209669878504009,398.39809164101354,69.98475630821925
291,051LTP2,21,[ 2 11 14  5 13 10 28 20 41  1  7 16 10  2  5 14  8 13 14 14 12],12.380952380952381,8.893422879945716,335.02317304029316,49.76328674943465
292,052LTP1,5,[25 14  8  7  7],12.2,6.910861017268399,368.95415823235913,96.44735052516705
293,052LTP2,7,[ 2  4 10  8  9 10 12],7.857142857142857,3.313546715640915,715.9393116883116,129.1339033978507
294,053LTP1,7,[11  5  6 13  7  3  3],6.857142857142857,3.562846832382836,411.8274731012659,77.60879953890046
295,053LTP2,6,[ 6 12  5  7  8 12],8.333333333333334,2.748737083745107,448.59581758241774,128.401312712105
296,055LTP1,11,[ 6  4  4 16  6 10  8  7  2  1  5],6.2727272727272725,3.9333286641425333,346.9926283816427,77.7848923163123
297,055LTP2,6,[ 6  8  6 14 13  2],8.166666666666666,4.179978734661484,189.57473684210524,19.427484924448745
298,056LTP1,16,[20 10  1  2  4  1 14  9 13 24 12  3 13  4  9  3],8.875,6.66966078597705,415.3417525150905,76.82746669839966
299,056LTP2,10,[ 2  5 15 15  8  2  6  7  8  6],7.4,4.294182110716778,444.54859367842425,94.19517808411015
300,057LTP1,10,[10 15 14 11  1  8 15  1 14  1],9.0,5.656854249492381,393.2168202321726,49.63169658868064
301,057LTP2,5,[ 3 13  7 10  6],7.8,3.4292856398964497,304.1750902184236,56.53480013627007
302,058LTP1,7,[ 3 11  5  3 22 11  5],8.571428571428571,6.32132768281074,285.2999587064677,40.10387262946226
303,058LTP2,9,[ 5  9  8  4  3  4  9  8 10],6.666666666666667,2.494438257849294,188.96777064676613,29.13675190812555
304,059LTP1,6,[ 5  3  4  4  9 12],6.166666666666667,3.2360813064912666,302.6763830497164,81.15479755062077
305,060LTP1,7,[10  1 21 12  1  2  8],7.857142857142857,6.791351042288407,282.34489204545457,40.209738040180504
306,061LTP1,5,[11 10 11 18  3],10.6,4.758150901348127,414.6818058490567,74.46091353146744
307,061LTP2,6,[15  1 12  9  3  6],7.666666666666667,4.887626099538393,291.00157184517485,71.28323642158304
308,062LTP1,15,[15 11 13 11 11  4 20  3 15  8 23 16  9  4 10],11.533333333333333,5.52408866289776,330.48525048169546,49.62391239892852
309,063LTP1,3,[ 9 27 11],15.666666666666666,8.055363982396381,599.4643349932096,79.71137787454694
310,063LTP2,10,[12  6  6 11  4  8 11  1 18  8],8.5,4.522167621838006,516.7334019957983,106.74635516983068
311,064LTP1,6,[ 9  2 14  6  2 21],9.0,6.782329983125268,439.5654837724327,90.55765430544214
312,064LTP2,4,[ 8 13 10  1],8.0,4.415880433163924,505.4328901654413,117.43247827721872
313,065LTP1,9,[19  2 10  2  6  7 15  7  9],8.555555555555555,5.27280467453541,396.1228146399059,73.38249180515702
314,065LTP2,4,[13 13 12  6],11.0,2.9154759474226504,596.2191325757577,123.48306118341097
315,067LTP1,9,[ 2  8 12  9  4 12 15 12  3],8.555555555555555,4.374448818895451,239.37069362455733,39.48830868882134
316,067LTP2,5,[ 9 10 34 10  1],12.8,11.124747188138706,275.43908848684214,31.74080932733575
317,068LTP2,9,[ 8  8  4  5 12  6 16 13  3],8.333333333333334,4.189935029992179,457.42802130718957,57.001482286037046
318,069LTP1,9,[17  7 14  7 13 11 11  4  2],9.555555555555555,4.621474298463427,471.67901009214563,66.0361426861881
319,069LTP2,9,[ 2 11  3  8  8 16 13  4  7],8.0,4.422166387140534,306.4004586805556,44.96085907922723
320,071LTP2,6,[ 9  2 13 18 10  2],9.0,5.715476066494082,478.65701052188547,85.22252755810327
321,072LTP1,6,[ 1 14 10 14 13  1],8.833333333333334,5.6984403324262525,465.36262164846073,129.89295947659963
322,072LTP2,4,[15 15 12 12],13.5,1.5,575.5846610407876,123.92427663557238
323,073LTP1,7,[16 12 11  6 11 14  1],10.142857142857142,4.703450752329808,353.6738647268222,64.46237520571991
324,074LTP1,9,[ 2 15 10  5  2  1 25 17  3],8.88888888888889,7.964427083314411,332.94769080459787,63.34908185867732
325,074LTP2,12,[ 2 10  6 15  3  9 13  2  7 12  2  2],6.916666666666667,4.609018936341611,445.08933643046765,124.86727852149376
326,075LTP1,16,[ 7  4  5  8  7 10 14 11  6  5 10 27 18  9  4  3],9.25,5.973901572674261,399.3502199777097,53.21725314333642
327,075LTP2,16,[27  6  8 10 10  2  3 13  3 24 12  6  7 15  8 15],10.5625,6.864480588507772,450.74212390532557,45.097460055239736
328,076LTP1,10,[ 3  9  3 11 12  4  3  7  2  2],5.6,3.6386810797320503,464.00050039246486,71.20261145398769
329,076LTP2,11,[19  2  4 12  1 22  6  5  6 11  5],8.454545454545455,6.513812406426493,391.76467921146957,43.399565157330755
330,077LTP1,8,[ 8  7  4 10 10 12 22  4],9.625,5.383713866839507,366.8354621753246,51.090509553424965
331,077LTP2,2,[ 7 36],21.5,14.5,582.2021777944486,112.68522560436539
332,078LTP1,7,[ 9  7 13 10  8  9  2],8.285714285714286,3.1036515689143473,248.6121392428786,37.199481163730994
333,078LTP2,14,[21 15  3 27 15  7  4  3  5 12  6  2  2  2],8.857142857142858,7.6611929587382415,298.8914941235309,70.49299415969185
334,080LTP2,12,[ 1 10 14  5 15  2 15  7 14 14  3  2],8.5,5.5,316.3683371283998,67.22767177783285
335,081LTP1,3,[ 4 16  7],9.0,5.0990195135927845,445.80541218637995,108.61096283780654
336,081LTP2,5,[22 15 37 20 17],22.2,7.782030583337487,239.50752689832692,24.787282795623856
337,082LTP1,6,[29  6  9  6 13  6],11.5,8.220908303425682,440.3332928884394,80.57241495286705
338,082LTP2,4,[ 2 16 14 12],11.0,5.385164807134504,520.7379003735989,117.90940454450678
339,083LTP1,11,[ 7  2  6  8 10  3  8  5 10  9  3],6.454545454545454,2.7423823870906103,355.6008059634404,47.129699669316366
340,083LTP2,5,[ 6 10  7  2 15],8.0,4.33589667773576,97.86200384615385,19.864254447611174
341,084LTP1,13,[11  9  8  4 13  7 11 21  4  1 10  2 11],8.615384615384615,5.107136206983948,469.92549843966714,81.07674210140208
342,084LTP2,11,[ 9 14  2  1  5  8 11  4  2 10  6],6.545454545454546,4.00825594273611,340.5147747747748,89.55769704835845
343,085LTP1,8,[ 3 10  2 14 13  6  4  3],6.875,4.484347778663024,218.3501194055946,44.32802326181947
344,085LTP2,5,[10  2 22 13  5],10.4,6.945502141674135,254.40012965900107,70.2954688580845
345,086LTP1,10,[10  6 19  9  6  1  5  6  4  2],6.8,4.833218389437828,510.57552191176495,108.43143063670657
346,086LTP2,9,[12 10  7  8 12 14  7  4  5],8.777777777777779,3.224137361899313,319.18872002177756,49.375663260379454
347,087LTP1,8,[ 2  3 11 10  8  7  3 13],7.125,3.8547859862773186,284.2967136222911,49.429090988171076
348,087LTP2,6,[15 27  3  3  3  8],9.833333333333334,8.801830617673929,244.7241869933678,36.4369808882009
349,088LTP1,8,[ 7 18  2  5  5  4 12 11],8.0,4.949747468305833,438.67565554775274,101.10910283957845
350,088LTP2,7,[ 1  3  5  2 20  8 13],7.428571428571429,6.388765649999399,329.05920012019226,58.8712128607261
351,089LTP1,12,[ 4  3 12 13 31  6 16  6  5 11  9 15],10.916666666666666,7.353664997053435,481.3422067095219,59.275623040427746
352,089LTP2,10,[ 1  5 11 17 15  9  3 10 10 10],9.1,4.72122865364515,420.9985634790741,54.549295756187654
353,090LTP1,15,[ 8 10  9 12 12 15  8  7 11  4  6 13 25  7  7],10.266666666666667,4.864383025854587,390.5235684113868,92.56376634681834
354,090LTP2,17,[ 3  2 12 10  1  4  6 12 19  8 12 14  2  9  8  2  1],7.352941176470588,5.167103824940647,393.39664127659574,58.45764051289186
355,092LTP1,7,[ 3  6  2  3  4 10 15],6.142857142857143,4.389226141639205,129.78487760097923,31.478148200371002
356,092LTP2,9,[ 6  3 10  9  6  5  6 10 12],7.444444444444445,2.7532248207475263,254.80948091123332,33.200412755037156
357,093LTP1,13,[14  6  6 15 11 10  2 11  3  7  5 12  6],8.307692307692308,3.9688133352352093,469.8178258547011,82.1916727545534
358,093LTP2,9,[11  4 13 15  4  9  6 12  4],8.666666666666666,4.055175020198813,287.7093985042735,43.5865561198433
359,094LTP1,16,[ 6 18  6  7 11 14 12  5 28  2  1  6  3  2  4  6],8.1875,6.839396446324778,402.2606524266406,73.32615808090077
360,094LTP2,12,[10 12  7 15  7  7  7 11  3  8 12 21],10.0,4.509249752822894,372.4289376811595,42.46594595050777
361,095LTP1,3,[13  7  6],8.666666666666666,3.0912061651652345,369.84479111405875,83.19938752126987
362,095LTP2,7,[ 3  5 11  2  2 12 14],7.0,4.780914437337574,317.60118655947235,77.91430244462329
363,096LTP1,6,[ 8 13  6  4  4  4],6.5,3.253203549323856,350.3043058823526,123.27860259330197
364,096LTP2,7,[ 8  7  9  4 16  2  6],7.428571428571429,4.135461378894322,258.56107822685794,27.944046751886006
365,097LTP1,8,[ 8 15  3  4  8  2  8  3],6.375,4.02919036532155,334.3567227493149,70.39062902643528
366,097LTP2,8,[17  2  9  4 18 12 13  1],9.5,6.18465843842649,623.630618885449,79.77556052303322
367,098LTP1,7,[ 9  1  7 16  9 11  5],8.285714285714286,4.365916225696036,386.2042893553224,53.254994911673734
368,098LTP2,16,[13  2  4  8  1  2 10  7  3  3  4  2  7  4 16  3],5.5625,4.182833220438032,514.1689776557712,52.87994724069145
369,099LTP1,7,[ 8  8  1  3 13  1  2],5.142857142857143,4.257046978786097,382.0405577342047,130.2715665973027
370,099LTP2,9,[ 7  6  1 10 28 11  8 17  5],10.333333333333334,7.512951779723096,557.4773049757538,77.84042569253671
371,100LTP1,15,[18  6  8 20 17 12 10 11  9  5 14  6 11  9  7],10.866666666666667,4.440220214759123,370.3170714059833,61.115210101221805
372,100LTP2,7,[ 2  1 11  7  8 12 12],7.571428571428571,4.2378277069118075,501.02409249884954,102.15386163293441
373,101LTP1,11,[ 3  6 10 15  7  5  3  1 27  6  2],7.7272727272727275,7.174334420708676,416.61293802304425,100.92849648223486
374,101LTP2,7,[ 9  6  9  4 15 12 12],9.571428571428571,3.499271061118826,455.38118793786214,93.70047771295357
375,102LTP1,3,[12 10 10],10.666666666666666,0.9428090415820634,353.62228230337064,65.57071348488638
376,103LTP1,8,[ 6 13  6  8 21  4  9  1],8.5,5.766281297335398,365.3080593837536,72.09257666931741
377,103LTP2,5,[ 6 10  7  6 13],8.4,2.727636339397171,396.4879444444444,79.79659986018305
378,104LTP1,14,[ 3 21  2  8 12  8  7  2  8 17  3  3  9  2],7.5,5.653696641515683,337.2349753694581,71.50297534765598
379,104LTP2,5,[ 7  9  7 32 15],14.0,9.465727652959385,612.4593656832304,81.8417736649839
380,106LTP1,8,[10 15 17 16 16  7  3  5],11.125,5.23061898822692,321.94311075441414,43.02025883829644
381,106LTP2,8,[ 2 12 17 15  8 15 10  9],11.0,4.527692569068709,447.0158640316207,79.65013074805012
382,107LTP1,10,[12  6 10  8  1  1  9 10 10  4],7.1,3.726929030716845,600.8684896437452,95.95095738528696
383,107LTP2,5,[10 13 16  9  3],10.2,4.354308211415448,466.4352674055129,86.18928761062341
384,108LTP1,9,[ 3 16 14  6 13  9  3 14  4],9.11111111111111,4.9541104021351,598.5073818815332,118.35571658457717
385,108LTP2,9,[ 8  7 11  4  3  1  7 30 11],9.11111111111111,8.047697316547476,543.1624949784792,84.58792305210794
386,109LTP1,9,[ 5  3 13 20  9  2  7 10 13],9.11111111111111,5.363341504954298,533.0899138786963,114.65337662906653
387,109LTP2,11,[ 2 13 10  6  5 27 12 17  7  3  6],9.818181818181818,6.938930777185957,494.67127777777773,76.08443698552384
388,110LTP2,9,[ 3  6  8  5 13 13  6  3 11],7.555555555555555,3.715167443844553,133.89561831550805,21.164542725922935
389,111LTP1,5,[ 4  6 12 17  8],9.4,4.6303347611160905,247.94698152910934,45.48067660664305
390,111LTP2,6,[ 8  6  7  2 18 13],9.0,5.163977794943222,177.89223084728565,39.084785720577976
391,112LTP1,4,[ 7  8  6 18],9.75,4.815340071064556,459.394386169386,89.26882686040737
392,112LTP2,6,[ 1 11 10  6  2  2],5.333333333333333,3.986086914367133,186.72274533582095,38.30523792710934
393,113LTP1,18,[14 12  8 13  6 21 17 13  4 16  9  6  9  2  6  9  1 12],9.88888888888889,5.184259176572535,472.55433491392654,91.96624338631788
394,113LTP2,6,[ 9  6 11  1 33  5],10.833333333333334,10.398984993204332,566.556,74.95424819115378
395,114LTP1,5,[13 11 10  7 13],10.8,2.227105745132009,310.7041707109408,57.031732939247966
396,114LTP2,3,[ 9 25 11],15.0,7.118052168020874,479.8135614035087,101.17546375473734
397,116LTP1,12,[ 4 18  7  6  9  9 17 13 11 25  9  3],10.916666666666666,6.129958310534329,270.11175318066154,47.1089152843192
398,116LTP2,13,[ 4 15 11 16 16 13  1 13  2  5 27 11 10],11.076923076923077,6.776220167860074,359.92856799242435,70.188305864453
399,117LTP1,7,[ 6  2  8  5 24  7 11],9.0,6.6332495807108,897.1828519140992,90.28462984185657
400,117LTP2,4,[ 6 10 18  4],9.5,5.361902647381804,605.7379594477998,114.49233540456902
401,118LTP1,14,[ 7  7  5  6  1 16 13 12  2  4  5  8  5  3],6.714285714285714,4.147780325987993,371.10592032358176,53.136223251303065
402,118LTP2,13,[18 12  3  3  4  3  1  3 17  1 10  4 18],7.461538461538462,6.368376011021294,411.97962264150937,82.77115448088138
403,119LTP1,7,[ 3  8 10 21  4  6  7],8.428571428571429,5.576920370269467,318.65178843294683,84.96763046364744
404,119LTP2,13,[13 25  6 12  2 14 30 14  1 11  1 12 11],11.692307692307692,8.231128676551036,298.642080075188,53.09235588708512
405,121LTP1,9,[20 25 11  5 14 20  8 10  7],13.333333333333334,6.497862896539309,512.9450738945579,84.00426042877561
406,121LTP2,9,[ 3 15 17  8 11  6  9 18  6],10.333333333333334,4.988876515698588,535.0613872382569,89.32547993042274
407,122LTP1,11,[10  9 10  6 17  9  2 23 15  7  1],9.909090909090908,6.141580274201649,444.3290962857401,103.83988573427251
408,122LTP2,7,[ 2  3  2  3 13 12  4],5.571428571428571,4.435478484645721,559.2694753711199,131.75339139261652
409,123LTP1,7,[ 4 13  1  3  1 15  5],6.0,5.264435935053794,327.84842191500275,108.8882615509974
410,123LTP2,9,[11  3 19 15 12  5 11 13 20],12.11111111111111,5.32174667325691,481.19129150926426,94.30419382716904
411,124LTP1,13,[ 2 20 10  4  1  4 17 13 16 25  6  7  5],10.0,7.264243303278791,356.89242073906496,48.65009796836342
412,124LTP2,7,[ 4  6  8 21 15  8 10],10.285714285714286,5.417281493102441,296.55316694169414,51.81683943328493
413,125LTP1,6,[16 18  6  2  8 14],10.666666666666666,5.734883511361751,397.530349016854,50.812026467286564
414,126LTP1,8,[17  7  7  7  7  9 26 14],11.75,6.456585785072479,508.7073052540165,52.87110455037262
415,126LTP2,10,[ 2  5 14  5 23  5 10  8  5  5],8.2,5.878775382679628,526.3654630413142,102.01000994247347
416,127LTP1,5,[ 8 21  8  8 18],12.6,5.71314274283428,489.71228603495257,69.93346691492657
417,127LTP2,12,[11 12  3 15  6  9  9  7  2  6 12  4],8.0,3.851406669430448,457.4059901620369,76.91551379245936
418,128LTP1,8,[ 3  4 12 24 13 30 11  6],12.875,8.978272383927768,503.7237945601424,102.50346605171595
419,128LTP2,5,[30 14 17 12  2],15.0,9.033271832508971,454.75920585365867,94.52306415270425
420,129LTP1,7,[19 13  7  2  8  2 10],8.714285714285714,5.598833697790122,264.4471320013661,39.987953355203416
421,129LTP2,4,[12 14  5  5],9.0,4.06201920231798,456.1692774390245,129.36891389852323
422,130LTP1,4,[ 4 10 17 28],14.75,8.926785535678562,283.8780363445746,38.476112595786276
423,130LTP2,3,[ 4 31  1],12.0,13.490737563232042,620.1597197916667,89.4111327887639
424,131LTP1,4,[17  8  7 14],11.5,4.153311931459037,293.6869574808184,33.75891771567202
425,132LTP1,8,[ 9  9  4 14 10  6  2  2],7.0,3.968626966596886,257.7970843658894,27.68064249272133
426,133LTP1,3,[24  1 13],12.666666666666666,9.392668535736913,493.62148336358155,109.12779687272932
427,133LTP2,7,[ 6  4 29 15 13  3  2],10.285714285714286,8.939707341235438,429.60994963369944,58.51846444135091
428,134LTP1,8,[18  6  5  5 11 19  2  6],9.0,5.958187643906492,389.0331624228395,74.12409884860487
429,411D,7,[ 9 34 14 12  8 12 13],14.571428571428571,8.174125429097124,479.4077057978363,73.93424215834527
430,418D,3,[17 20 12],16.333333333333332,3.299831645537222,355.8271344971724,80.182456141704
431,422D,7,[ 4  9 10  3  7 15 18],9.428571428571429,5.0950155714648595,119.78745791245788,13.75775518792188
432,423D,4,[13  4  9 15],10.25,4.205650960315181,420.8373711694816,78.19003090679868
433,424D,6,[33 14 11 13 12  3],14.333333333333334,9.086008780292673,324.802677299856,38.363226191528135
434,425D,5,[ 1  6 13 11 22],10.6,7.059745037889116,423.69381927488,112.9303135047647
435,426D,1,[31],31.0,0.0,896.219531571722,119.23832135284417
436,427D,6,[16 13 14 24 10  8],14.166666666666666,5.112620550059322,485.87831926605514,87.07294760436484
437,428D,6,[19  5  5 15 21  9],12.333333333333334,6.394442031083626,219.70100545499633,23.067018355744338
438,431D,10,[17 19  1  9  3 18  5 25  5  1],10.3,8.246817568007675,257.3247141507003,30.363935208304238
439,433D,4,[19 17  9  2],11.75,6.7592529172978875,469.3468596525473,98.2026962995166
440,434D,3,[29 12 15],18.666666666666668,7.408703590297623,630.9602867545076,158.11302902902239
441,439D,4,[17 25 19 36],24.25,7.39509972887452,433.4707108607048,70.32661112859503
442,440D,3,[ 8 21 45],24.666666666666668,15.3260852434302,451.09755925155895,69.404310185461
443,441D,2,[14 24],19.0,5.0,640.3365008223686,140.86622759271663
444,442D,4,[11 40  6  9],16.5,13.683932183404009,349.2410894660893,45.84201834771278
445,444D,2,[14 30],22.0,8.0,744.5086459667094,87.012353668576
446,445D,4,[15  2  2 30],12.25,11.54068888758379,386.2538848396507,87.08977294592516
447,447D,1,[21],21.0,0.0,552.1730279146143,108.73402482824227
448,448D,10,[14  9 16 20  7  2 20 18  2  3],11.1,7.006425622241344,445.75890999910786,53.30622548317559
449,450D,3,[21 14 11],15.333333333333334,4.189935029992179,534.1624301075269,112.90416532103873
450,451D,5,[ 1 23 43  4  7],15.6,15.66652482205291,524.5345488270597,82.30584703240329
451,453D,11,[ 6 18 11 10  3 12 22 27  3 33  4],13.545454545454545,9.73618962581112,411.15438193512307,45.690463122541324
452,454D,5,[10 11 12  2 22],11.4,6.374950980203691,468.77567935463645,155.9706711315577
453,455D,4,[51 13 18 16],24.5,15.402921800749363,472.7487294063079,52.84201653973606
454,456D,1,[36],36.0,0.0,565.1109618736384,104.261329148195
455,457D,11,[ 8  9 11  2 14 12 10  5 17 15 13],10.545454545454545,4.207431441965867,279.193945166761,69.77210819551046
456,459D,3,[14  9 14],12.333333333333334,2.357022603955158,276.1010349761526,22.547330895298085
457,500M,2,[4 9],6.5,2.5,206.5860701357466,13.782537873725936
458,501M,6,[ 5 15  3 17 16 26],13.666666666666666,7.7387911774959335,264.32718181818177,53.03478467727658
459,502M,3,[10 22  8],13.333333333333334,6.182412330330469,178.00796764705882,17.04043197632571
460,503M,7,[11 10  2 24 17  2  8],10.571428571428571,7.326217945690334,398.03651813976126,49.046138264373695
461,504M,6,[ 8 13  9 29 18 14],15.166666666666666,7.009913614937696,426.33043757746015,69.06467434114356
462,505M,6,[ 9 10  3  5 10 21],9.666666666666666,5.70574758954123,293.66742599219276,65.51494807936804
463,506M,3,[ 5  8 25],12.666666666666666,8.806563209081938,656.6486322451697,55.48409095277747
464,507M,7,[10  6 16  2 11  2  9],8.0,4.69041575982343,356.91418883415434,102.30464652997041
465,510M,2,[21 13],17.0,4.0,362.6861966386554,77.27330674852793
466,511M,4,[ 9 12 13  5],9.75,3.112474899497183,158.25643295940176,30.6361792046057
467,513M,1,[12],12.0,0.0,184.6900172413793,27.669436486908573
468,515M,7,[ 4 21 12  6 11 47  1],14.571428571428571,14.549002350256018,277.19011820330974,52.241077079109104
469,600LTP1,4,[ 8 18 30  1],14.25,10.917302780449024,618.4204513556618,77.96048382528112
470,600LTP2,7,[ 1 27  7 17  9 15 21],13.857142857142858,8.201542911089899,512.0497741967771,79.3735396625889
471,602LTP1,3,[39 10 16],21.666666666666668,12.498888839501783,541.4450483005367,66.64780896516173
472,602LTP2,2,[27 27],27.0,0.0,618.1831482999395,142.27222898492306
473,603LTP1,2,[ 9 54],31.5,22.5,584.970554663813,56.95645355043629
474,603LTP2,8,[ 7 20 14  5 14 17  2 16],11.875,5.988269783501742,413.9715143992057,63.94143075565962
475,604LTP1,10,[10  1  1  2  2 11  4 15 25 13],8.4,7.4859869088851605,525.8179398625429,48.5230980533966
476,604LTP2,6,[25 14  6  5 12 12],12.333333333333334,6.5489609014628325,409.53767276954386,62.341342925788815
477,607LTP1,6,[40  4 26  6  3 12],15.166666666666666,13.545191848852575,525.5481507554944,61.43025159563227
478,607LTP2,5,[18 41  7 19 14],19.8,11.408768557561329,590.2608064296815,45.737725121233794
479,609LTP1,4,[ 2  1 25  2],7.5,10.111874208078342,435.80101650164966,131.3521270639564
480,609LTP2,6,[37 12 23 13 14 14],18.833333333333332,8.89600409672168,337.65740715044245,43.71494991846196
481,610LTP1,6,[23 51 48 28  6  1],26.166666666666668,18.91574887641395,442.11997223216207,61.920467608926124
482,610LTP2,4,[ 5  7 22  6],10.0,6.96419413859206,438.7125481818181,71.42053375624822
483,611LTP1,4,[25  9 11 14],14.75,6.179603547154137,504.40397568165076,47.30262345836838
